8067.2 175.085469872785
11238.7 142.120276423464
13990.2 113.520645404764
15776 94.9586897176135
17382.5 78.2604134204877
18044.7 71.3773766548751
18305.1 68.67072794789
18398.4 67.7009494365163
18446 67.2061856943793
18464.3 67.0159719027593
18479.7 66.8559012803032
18490.4 66.744683380285
18498 66.6656874886833
18505.5 66.5877310167079
18512 66.5201687409959
18517.9 66.458842983042
18522.5 66.4110296802304
18525.4 66.3808865110666
18528.2 66.3517827615291
18530.4 66.3289155297497
18532.4 66.3081271372229
18534 66.2914964232015
18535.2 66.2790233876854
18535.4 66.2769445484328
18644.7 65.1408588968449
18740.2 64.1482131536918
18771.5 63.8228748106479
18773.1 63.8062440966265
18774.5 63.7916922218578
18775.3 63.783376864847
18775.8 63.7781797667154
18776.2 63.77402208821
18776.5 63.770903829331
18776.7 63.7688249900783
18776.8 63.767785570452
18784.4 63.6887896788502
18969.2 61.767942209377
18980.7 61.648408952348
18983.6 61.6182657831842
19179.8 59.5789244763084
19194.4 59.427169210863
19195.4 59.4167750145996
19196.1 59.4094990772152
19196.7 59.4032625594572
19197.1 59.3991048809519
19197.4 59.3959866220728
19197.6 59.3939077828202
19197.8 59.3918289435675
19197.9 59.3907895239411
19279.5 58.542623108849
19976.2 51.3009865721497
19977.8 51.2843558581283
19978.8 51.2739616618649
20377 47.1349927097855
20727 43.4970240176013
20766 43.0916503633293
20771.7 43.032403444628
20776.9 42.9783536240584
20780 42.9461316156419
20783 42.9149490268518
20783.4 42.9107913483464
20785.9 42.8848058576879
21045.4 40.1875119273399
21068.4 39.9484454132821
21073 39.9006321104705
21074.8 39.8819225571964
21075.3 39.8767254590648
21075.4 39.8756860394384
21139.7 39.2073392197028
21142.7 39.1761566309127
21297.3 37.5692138885936
21297.7 37.5650562100882
21297.8 37.5640167904619
21312.5 37.4112221053902
21312.7 37.4091432661375
21316.3 37.3717241595893
21319.3 37.3405415707991
21320 37.3332656334148
21324.7 37.2844129109769
21324.8 37.2833734913505
21349.8 37.023518584766
21439.8 36.0880409210614
21489.8 35.5683311078922
21514.8 35.3084762013077
21566.8 34.7679779956117
21656.8 33.8325003319072
21846.8 31.8576030418643
22036.8 29.8827057518214
22076.8 29.4669379012861
22101.8 29.2070829947015
22153.8 28.6665847890055
22163.8 28.5626428263717
22353.8 26.5877455363288
22405.8 26.0472473306329
22430.8 25.7873924240483
22520.8 24.8519147603437
22660.8 23.39672728347
22800.7 21.9425792262227
22825.7 21.6827243196381
22825.8 21.6816849000117
22826.5 21.6744089626274
22878.5 21.1339107569314
22931.5 20.5830183549721
22956.5 20.3231634483875
23028.5 19.5747813174239
23028.6 19.5737418977976
23166.6 18.1393428134506
23238.6 17.390960682487
23376.6 15.9565615981401
23401.6 15.6967066915555
23479.6 14.8859593830115
23504.6 14.626104476427
23576.6 13.8777223454633
23714.6 12.4433232611164
23764.6 11.9236134479472
23902.6 10.4892143636003
23922.6 10.2813304383326
24107.6 8.35840412960664
24182.6 7.57883940985287
24302.6 6.33153585824684
24332.6 6.01970997034533
24362.6 5.70788408244382
24562.6 3.6290448297671
24652.6 2.69356716606258
24705.6 2.14267476410325
24756.6 1.61257075467068
24856.6 0.57315112833232
24956.6 -0.466268498006039
25094.6 -1.90066758235298
27993.6 -32.0334425499021
28093.6 -33.0728621762404
28128.6 -33.4366590454588
28266.6 -34.8710581298058
28366.6 -35.9104777561441
28366.7 -35.9115171757705
28434.7 -36.6183225216806
28438.5 -36.6578204674814
28638.5 -38.7366597201582
28642.3 -38.776157665959
29067.3 -43.193691077897
29086.5 -43.393259646154
29098.2 -43.5148717424356
29109.8 -43.6354444190908
29209.8 -44.6748640454292
32367 -77.4914204881839
33085.5 -84.9596505034251
33135.5 -85.4793603165943
33139.5 -85.5209371016478
33140.5 -85.5313312979112
3521.9 222.330210148743
6502.9 191.345111087596
9381.2 161.427495982699
11910.1 135.141613052228
13441.5 119.223940894483
14895.8 104.107661268644
15500.6 97.8212513685493
15759.7 95.1281151167066
15853 94.1583366053329
15900.5 93.6646122828222
15917 93.4931080444764
15929.5 93.3631805911841
15938.9 93.2654751463083
15945.6 93.1958340313436
15952 93.129311175258
15958 93.0669459976777
15963.3 93.0118567574818
15967.1 92.9723588116809
15970 92.9422156425171
15972.4 92.917269571485
15974.4 92.8964811789582
15975.9 92.8808898845631
15977.2 92.8673774294207
15978.2 92.8569832331573
15978.5 92.8538649742783
16087.9 91.7167399030642
16183.4 90.724094159911
16211.3 90.4340960841626
16212.7 90.4195442093939
16214 90.4060317542515
16214.7 90.3987558168671
16215.2 90.3935587187354
16215.6 90.3894010402301
16215.9 90.386282781351
16216.1 90.3842039420984
16216.2 90.383164522472
16223.4 90.3083263093757
16406.3 88.4072278128028
16416.9 88.2970493324109
16419.4 88.2710638417525
16615.7 86.2306831152503
16627.9 86.103873920837
16628.9 86.0934797245736
16629.6 86.0862037871893
16630.2 86.0799672694312
16630.6 86.0758095909259
16630.9 86.0726913320468
16631.1 86.0706124927942
16631.3 86.0685336535415
16631.4 86.0674942339151
16633 86.0508635198937
16633.9 86.0415087432567
17632.7 75.6597855153891
18027.8 71.5530385717263
18127.8 70.5136189453879
18163.4 70.1435855584115
18169.1 70.0843386397102
18174.2 70.0313282387669
18177.3 69.9991062303504
18180.3 69.9679236415603
18180.8 69.9627265434286
18183 69.9398593116491
18444.1 67.2259346672797
18465.9 66.9993411887379
18470 66.9567249840581
18471.7 66.9390548504103
18472.1 66.934897171905
18472.2 66.9338577522786
18485.8 66.7924966830966
18632.1 65.2718257697636
