2417.2 -71.9006058040764
2950.5 -69.7850339044986
3469.5 -67.7261893219355
3854.5 -66.1989154023078
4112.9 -65.1738567507967
4354.9 -64.2138560013164
4584.9 -63.3014585947856
4799.9 -62.4485653669415
5008.9 -61.6194738105722
5208.9 -60.8260847614149
5402.7 -60.0572907727816
5592.7 -59.3035711760822
5778.4 -58.5669094439397
5958.4 -57.8528592996982
6127.4 -57.1824455531603
6293.1 -56.5251227259335
6457.1 -55.8745437056246
6621.1 -55.2239646853156
6783.7 -54.5789393883508
6940.5 -53.9569223738115
7094.2 -53.3472028895342
7240 -52.7688222726986
7379.9 -52.2138466328131
7519.6 -51.6596643819767
7655.1 -51.1221433011727
7790.1 -50.5866056929915
7919 -50.0752664508097
8044 -49.5793982950864
8165.1 -49.0990012258217
8279.8 -48.64399260613
8391.8 -48.199694738602
8491.8 -47.8030002140233
8589.2 -47.4166197470838
8686.3 -47.0314293637179
8774.3 -46.6823381820887
8862.2 -46.3336436949841
8949.2 -45.9885194586007
9035.1 -45.6477588619877
9119.1 -45.3145354613416
9202 -44.985675700466
9282.3 -44.6671299972293
9362.3 -44.3497743775664
9442.3 -44.0324187579035
9521.6 -43.7178399999127
9600.3 -43.4056414090693
9677.3 -43.1001866251438
9752.3 -42.8026657317098
9826.8 -42.5071283108987
9897 -42.2286487546445
9966.6 -41.9525493655378
10036.1 -41.6768466709557
10104.8 -41.4043175325702
10171.1 -41.1413090627745
10237.1 -40.8794906765526
10302.1 -40.6216392355765
10363.9 -40.3764820193869
10420.9 -40.1503661403771
10476.1 -39.9313907628097
10526.9 -39.7298699443238
10576.9 -39.5315226820345
10626.3 -39.3355555868926
10675.5 -39.1403818808
10722.7 -38.9531420651988
10769.7 -38.7666956386469
10816.5 -38.5810426011441
10862.9 -38.3969763417396
10908.9 -38.2144968604335
10954.5 -38.0336041572256
10999.9 -37.8535048430669
11045 -37.6745956124819
11090 -37.4960830764216
11135 -37.3175705403612
11179 -37.1430249495466
11221 -36.9764132492236
11262.7 -36.8109916324743
11302.5 -36.653107211692
11342.2 -36.4956194854343
11381.7 -36.3389251482257
11420.9 -36.1834208945909
11458.8 -36.0330736697756
11496.6 -35.8831231394849
11533.7 -35.7359494708662
11570.7 -35.5891724967721
11607 -35.4451723843501
11643.2 -35.3015689664526
11678.5 -35.1615357992764
11712.9 -35.0250728828213
11747 -34.88980004994
11780 -34.7588908568291
11812.5 -34.629965136341
11844.8 -34.5018328049021
11876.4 -34.3764773351353
11907.9 -34.251518559893
11939.1 -34.1277498682245
11970.1 -34.0047745656051
12000.1 -33.8857662082315
12030.1 -33.7667578508579
12060.1 -33.6477494934843
12090.1 -33.5287411361108
12119.9 -33.4105261677863
12149.6 -33.2927078939865
12179 -33.1760797037604
12208.3 -33.0598482080588
12237.6 -32.9436167123573
12265.6 -32.8325422454753
12293.2 -32.7230545566916
12320.6 -32.614360256957
12347.6 -32.5072527353208
12373.8 -32.4033187698812
12400 -32.2993848044416
12425.1 -32.1998144787724
12450.1 -32.1006408476277
12475.1 -32.0014672164831
12500 -31.902690279863
12524.6 -31.8051034268166
12549.2 -31.7075165737703
12573.8 -31.609929720724
12597.9 -31.5143263403005
12621.9 -31.4191196544016
12645.5 -31.3254997466011
12669 -31.2322765333251
12692.5 -31.1390533200491
12716 -31.0458301067732
12739.4 -30.9530035880218
12762.8 -30.8601770692704
12786.1 -30.7677472450435
12809.3 -30.6757141153413
12832.2 -30.5848710692128
12854.9 -30.4948214121335
12877.6 -30.4047717550541
12900.3 -30.3147220979748
12922.3 -30.2274493025675
12944.2 -30.1405732016847
12966.1 -30.053697100802
12987.7 -29.968011083493
13009.3 -29.8823250661841
13030.7 -29.7974324379242
13052.1 -29.7125398096644
13072.8 -29.6304240430766
13093.5 -29.5483082764889
13113.9 -29.4673825934748
13134 -29.3876469940345
13154 -29.3083080891188
13174 -29.2289691842031
13193.6 -29.1512170573857
13212.5 -29.0762417922403
13231 -29.0028533051933
13249.4 -28.9298615126708
13267.6 -28.8576631091975
13285.6 -28.7862580947733
13303.3 -28.7160431639229
13320.9 -28.6462249275971
13338.1 -28.5779934693695
13354.6 -28.5125388728141
13370.6 -28.4490677488815
13386.5 -28.3859933194735
13401.5 -28.3264891407867
13416.2 -28.2681750456736
13430.7 -28.2106543396097
13445.1 -28.1535303280704
13459.5 -28.0964063165311
13473.8 -28.0396789995164
13487.8 -27.9841417660754
13501.8 -27.9286045326343
13515.7 -27.8734639937179
13529.5 -27.8187201493261
13543.3 -27.7639763049342
13557 -27.7096291550669
13570.7 -27.6552820051997
13584.2 -27.6017282443816
13597.6 -27.548571178088
13611 -27.4954141117945
13624.2 -27.4430504345501
13637.4 -27.3906867573057
13650.6 -27.3383230800614
13663.6 -27.2867527918661
13676.6 -27.2351825036709
13689.6 -27.1836122154757
13702.5 -27.1324386218051
13715.2 -27.0820584171836
13727.8 -27.0320749070867
13740.3 -26.9824880915143
13752.8 -26.932901275942
13765.2 -26.8837111548943
13777.2 -26.8361078119448
13789.2 -26.7885044689954
13801.2 -26.7409011260459
13813 -26.6940911721457
13824.8 -26.6472812182454
13836.4 -26.6012646533943
13847.9 -26.5556447830677
13859.4 -26.5100249127412
13870.8 -26.4648017369392
13882.1 -26.4199752556618
13893.1 -26.3763388579582
13904 -26.3330991547791
13914.7 -26.2906528406492
13925 -26.2497933046176
13935.3 -26.208933768586
13945.2 -26.1696610106527
13955.1 -26.1303882527194
13964.8 -26.0919088838353
13974.5 -26.0534295149512
13984.2 -26.0149501460671
13993.7 -25.9772641662321
14003.2 -25.9395781863971
14012.4 -25.9030822901359
14021.6 -25.8665863938747
14030.4 -25.8316772757117
14039.2 -25.7967681575488
14048 -25.7618590393859
14056.8 -25.726949921223
14065.6 -25.6920408030601
14074.4 -25.6571316848972
14082.8 -25.6238093448325
14091.2 -25.5904870047679
14099.5 -25.5575613592279
14107.8 -25.5246357136879
14116 -25.4921067626724
14124.2 -25.459577811657
14132.2 -25.4278422496907
14140 -25.3969000767736
14147.8 -25.3659579038564
14155.5 -25.3354124254639
14163 -25.3056603361205
14170.3 -25.2767016358262
14177.6 -25.247742935532
14184.9 -25.2187842352378
14192.2 -25.1898255349435
14199 -25.1628503072722
14205.8 -25.1358750796008
14212.5 -25.1092965464541
14219.2 -25.0827180133073
14225.8 -25.0565361746851
14232.3 -25.0307510305875
14238.6 -25.005759275539
14244.7 -24.9815609095398
14250.7 -24.957759238065
14256.6 -24.9343542611149
14262.5 -24.9109492841648
14268.3 -24.8879410017392
14274.1 -24.8649327193136
14279.9 -24.8419244368881
14285.6 -24.8193128489871
14291.2 -24.7970979556107
14296.7 -24.7752797567589
14302.2 -24.753461557907
14307.6 -24.7320400535798
14313 -24.7106185492526
14318.3 -24.6895937394499
14323.6 -24.6685689296472
14328.8 -24.6479408143691
14333.8 -24.6281060881402
14338.8 -24.6082713619113
14343.8 -24.5884366356823
14348.8 -24.5686019094534
14353.8 -24.5487671832245
14358.7 -24.5293291515201
14363.6 -24.5098911198158
14368.4 -24.490849782636
14373.1 -24.4722051399808
14377.7 -24.4539571918502
14382.2 -24.4361059382441
14386.6 -24.4186513791627
14391 -24.4011968200812
14395.2 -24.3845356500489
14399.3 -24.3682711745412
14403.4 -24.3520066990335
14407.4 -24.3361389180503
14411.4 -24.3202711370672
14415.4 -24.304403356084
14419.3 -24.2889322696255
14423.1 -24.2738578776915
14426.7 -24.2595768748067
14430.3 -24.2452958719218
14433.8 -24.2314115635616
14437.2 -24.2179239497259
14440.5 -24.2048330304148
14443.5 -24.1929321946775
14446.4 -24.1814280534647
14449.3 -24.1699239122519
14452.2 -24.1584197710391
14455.1 -24.1469156298263
14457.9 -24.1358081831381
14460.7 -24.1247007364499
14463.4 -24.1139899842863
14466.1 -24.1032792321227
14468.8 -24.0925684799591
14471.4 -24.08225442232
14474 -24.071940364681
14476.6 -24.0616263070419
14479.2 -24.0513122494029
14481.8 -24.0409981917638
14484.4 -24.0306841341248
14487 -24.0203700764858
14489.6 -24.0100560188467
14492.1 -24.0001386557322
14494.5 -23.9906179871424
14496.9 -23.9810973185525
14499.3 -23.9715766499626
14501.6 -23.9624526758973
14503.6 -23.9545187854057
14505.6 -23.9465848949141
14507.6 -23.9386510044226
14509.6 -23.930717113931
14511.6 -23.9227832234394
14513.5 -23.9152460274724
14515.4 -23.9077088315054
14517.3 -23.9001716355384
14519.2 -23.8926344395714
14521.1 -23.8850972436044
14523 -23.8775600476374
14524.9 -23.8700228516705
14526.7 -23.862882350228
14528.5 -23.8557418487856
14530.3 -23.8486013473432
14532.1 -23.8414608459008
14533.8 -23.834717038983
14535.5 -23.8279732320651
14537.2 -23.8212294251473
14538.9 -23.8144856182294
14540.5 -23.8081385058362
14542 -23.8021880879675
14543.5 -23.7962376700988
14545 -23.7902872522302
14546.5 -23.7843368343615
14547.9 -23.7787831110174
14549.3 -23.7732293876733
14550.7 -23.7676756643292
14552.1 -23.7621219409851
14553.5 -23.756568217641
14554.9 -23.7510144942969
